	nl_ps	fol_ps	nl_h	fol_h	label	exception
442	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
443	Five people are standing in the grass with no dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & not Dog(z) & not Dog(w) & not Dog(v))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	c	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
444	The brown dog is spotting a black dog and is playing in the dry grass	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & Spotting(x, y) & PlayingInDryGrass(x))	A grey silky dog is lying in the grass and a brown dog is looking on	exists z500. exists x. exists y. (GreySilkyDog(x) & (Brown(y, z500) & Dog(z500)) & LyingInGrass(x) & LookingOn(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
445	A cyclist on a yellow bike is airborne	exists z500. all x.all y. (Cyclist(x) & (Yellow(y, z500) & Bike(z500)) -> Airborne(x))	There is no cyclist on a yellow bike airborne	exists z500. not exists x. (Cyclist(x) & (Yellow(y, z500) & Bike(z500)) & Airborne(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Airborne/1, Airborne/2.


Fatal error:  The following symbols are used with multiple arities: Airborne/1, Airborne/2"
446	People are sitting against a wall	exists x. exists y. (Person(x) & Wall(y) & SittingAgainst(x, y))	People are sitting near a wall	exists x. exists y. (Person(x) & Person(y) & SittingNear(x, y, Wall))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wall/1, Wall/0.


Fatal error:  The following symbols are used with multiple arities: Wall/1, Wall/0"
447	Rollerbladers are rolling in formation down a hill	all x. all y. all z. (Rollerblader(x) & Hill(y) & RollingInFormation(x, y) -> Down(x, z) & Hill(z))	Rollerbladers are not rolling in formation down a hill	all x. (Rollerblader(x) -> not RollingInFormation(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1.


Fatal error:  The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1"
448	Rollerbladers are running in formation down a hill	all x. all y. all z. (Rollerblader(x) & Hill(y) & Formation(z) -> RunningInFormation(x, y, z))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
449	Rollerbladers are not rolling in formation down a hill	all x. (Rollerblader(x) -> not RollingInFormation(x))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
450	Rollerbladers are rolling in formation down a hill	all x. all y. all z. (Rollerblader(x) & Hill(y) & RollingInFormation(x, y) -> Down(x, z) & Hill(z))	A group of rollerbladers is lining up on the street	exists z500. all x. ((Rollerblader(x, z500) & Group(z500)) -> LiningUpOnStreet(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2.


Fatal error:  The following symbols are used with multiple arities: Rollerblader/1, Rollerblader/2"
451	A black and orange bird is standing on the lawn	exists x. (Bird(x) & Black(x) & Orange(x) & StandingOn(x, lawn))	A black bird with a yellow beak is standing in the green grass	exists z500. exists z500. exists z500. all x. ((Black(x, z500) & Bird(z500)) & (Yellow(x, z500) & Beak(z500)) -> exists y. ((Green(y, z500) & Grass(z500)) & StandingIn(x, y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: Black/1, Black/2"
452	People are walking across a rope bridge over a rocky stream	exists z500. exists z500. all x. all y. all z. (Person(x) & (Rope(y, z500) & Bridge(z500)) & (Rocky(z, z500) & Stream(z500)) -> WalkingAcross(x, y, z))	Three people are walking across a rope and wood bridge over a river	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingAcross(x, ropeBridge) & WalkingAcross(y, woodBridge) & WalkingAcross(z, river))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2.


Fatal error:  The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2"
453	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	Several people are not walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Bridge(b) & not WalkingInLine(x, y, z, b))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/1, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/1, Bridge/0"
454	Four people are sitting on a bridge over a body of water	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & Bridge(x, y, z, w) & OverWater(x, y, z, w))	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/4, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/4, Bridge/0"
455	Three men are sitting on a mountainside and looking at the view with a pair of binoculars	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & SittingOnMountainside(x, y, z) & LookingAtView(x, y, z) & UsingBinoculars(x, y, z))	Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars	exists x.exists y.exists z. (Hiker(x) & Hiker(y) & Hiker(z) & SittingOnMountainside(x) & SittingOnMountainside(y) & SittingOnMountainside(z) & LookingAtViewWithBinoculars(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1.


Fatal error:  The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1"
456	A red sled is being held by a little girl in a green coat and a boy walking in the snow	exists z500. exists z500. exists z500. all x.all y.all z. ((Red(x, z500) & Sled(z500)) & (Little(y, z500) & Girl(z500)) & (Green(y, z500) & Coat(z500)) & Boy(z) & WalkingInSnow(z) -> Holds(y, x))	A little girl in a green coat and a boy holding a red sled are walking in the snow	exists z500. exists z500. exists z500. exists x. exists y. ((Little(x, z500) & Girl(z500)) & (Green(x, z500) & Coat(z500)) & Boy(y) & (Red(y, z500) & Sled(z500)) & WalkingInSnow(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2"
457	A couple is looking at a street guide	exists z500. all x.all y.all z. (Couple(x) & (Street(y, z500) & Guide(z500)) & Street(z) -> LookingAt(x, y, z))	A man and a woman are standing in front of an art gallery and are looking at a map	exists z500. all x.all y.all z. (Man(x) & Woman(y) & (Art(z, z500) & Gallery(z500)) & StandingInFrontOf(x, y, z) -> LookingAtMap(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Street/1, Street/2.


Fatal error:  The following symbols are used with multiple arities: Street/1, Street/2"
458	A cyclist is biking in a snowy forest at day	exists z500. all x.all y.all z. (Cyclist(x) & Biking(x, y) & (Snowy(y, z500) & Forest(z500)) & Day(z) -> In(x, y, z))	A cyclist is biking in a snowy forest at night	exists x. (Cyclist(x) & Biking(x) & In(x, SnowyForest) & At(x, Night))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1.


Fatal error:  The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1"
459	A young girl with a heart tank top is raising her hands as she is playing on a slide	exists z500. all x.all y.all z. ((Young(x, z500) & Girl(z500)) & HeartTankTop(x) & Slide(y) & Hands(z) -> Raising(x, z, y))	A young girl with a heart tank top is raising her hands as she is sliding	exists z500. exists z500. all x.all y. ((Young(x, z500) & Girl(z500)) & HeartTankTop(x) & (Raising(x, z500) & Hands(z500)) & Sliding(x) -> GirlWithHeartTankTop(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Raising/3, Raising/2.


Fatal error:  The following symbols are used with multiple arities: Raising/3, Raising/2"
460	A black and brown cat is eyeing a fly	exists x.exists y.exists z. (Cat(x) & Cat(y) & Fly(z) & Black(x) & Brown(y) & Eyeing(x, z))	A black and brown dog is eyeing a fly	exists x. (Dog(x) & Black(x) & Brown(x) & Eyeing(x, Fly))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fly/1, Fly/0.


Fatal error:  The following symbols are used with multiple arities: Fly/1, Fly/0"
461	There is no dog running with a volleyball	not exists x. (Dog(x) & Running(x) & With(x, Volleyball))	A dog is running with a volleyball	exists x.exists y. (Dog(x) & Volleyball(y) & Running(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0.


Fatal error:  The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0"
462	A man is wearing a clear plastic cap and a mask	exists x. (Man(x) & Wearing(x, ClearPlasticCap) & Wearing(x, Mask))	A man by a brick wall is wearing a mask around his mouth and a hair net	exists z500. all x. (Man(x) & ByBrickWall(x) -> ((Wearing(x, z500) & Mask(z500)) & WearingHairNet(x)))	n	"'ClearPlasticCap' is an illegal variable name.  Constants may not be quantified.
all x. all ClearPlasticCap. (Wearing(x, ClearPlasticCap) -> Wearing(x, ClearPlasticCap))
           ^"
463	Two men are not taking a break from construction	not exists x. exists y. (Man(x) & Man(y) & Construction(z) & TakingBreakFrom(x, z) & TakingBreakFrom(y, z))	Two construction workers are sitting up on the side of a building	exists z500. exists x. exists y. ((Construction(x, z500) & Worker(z500)) & ConstructionWorker(y) & SittingOnBuildingSide(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Construction/1, Construction/2.


Fatal error:  The following symbols are used with multiple arities: Construction/1, Construction/2"
464	A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	exists z500. exists z500. all x.all y. (Woman(x) & Dusk(y) & (Snowy(y, z500) & Road(z500)) & (Almost(y, z500) & Pristine(z500)) & LitByHeadlights(y) -> StandingOn(x, y))	A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	exists z500. exists x. exists y. exists z. (Man(x) & Dusk(y) & Road(z) & StandingOn(x, y) & (Almost(z, z500) & Pristine(z500)) & Snowy(z) & LitByHeadlights(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Snowy/2, Snowy/1.


Fatal error:  The following symbols are used with multiple arities: Snowy/2, Snowy/1"
465	The black and white dog is running indoors	exists z500. all x. (Dog(x) & Black(x) & White(x) -> (Runs(x, z500) & Indoors(z500)))	The black and white dog is running in a green yard	exists z500. exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (White(y, z500) & Dog(z500)) & (Green(z, z500) & Yard(z500)) -> RunsIn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2, Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2, Black/1, Black/2"
466	The black and white dog is running in a green yard	exists z500. exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (White(y, z500) & Dog(z500)) & (Green(z, z500) & Yard(z500)) -> RunsIn(x, y, z))	The black and white dog is running outdoors	exists z500. all x. (Dog(x) & Black(x) & White(x) -> (Runs(x, z500) & Outdoors(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/2, White/1, Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: White/2, White/1, Black/2, Black/1"
467	A big brown and white spotted dog is lying on a jacket on the street	exists z500. exists z500. exists x. (Dog(x) & Big(x) & Brown(x) & (White(x, z500) & Spotted(z500)) & LyingOn(x, jacket) & (On(x, z500) & Street(z500)))	A big brown and white spotted dog is lying on a cloth on the street	exists z500. exists z500. exists x. (Dog(x) & Big(x) & Brown(x) & (White(x, z500) & Spotted(z500)) & LyingOn(x, cloth) & (On(x, z500) & Street(z500)))	n	"'jacket' is an illegal variable name.  Constants may not be quantified.
all x. all jacket. (On(x, jacket) -> On(x, jacket))
           ^"
468	A big brown and white spotted dog is lying on a jacket on the street	exists z500. exists z500. exists x. (Dog(x) & Big(x) & Brown(x) & (White(x, z500) & Spotted(z500)) & LyingOn(x, jacket) & (On(x, z500) & Street(z500)))	A small brown and white spotted dog is lying on a jacket on the street	exists z500. exists z500. exists x. (Dog(x) & Small(x) & Brown(x) & (White(x, z500) & Spotted(z500)) & LyingOn(x, jacket) & (On(x, z500) & Street(z500)))	n	"'jacket' is an illegal variable name.  Constants may not be quantified.
all x. all jacket. (On(x, jacket) -> On(x, jacket))
           ^"
469	A brown puppy is gnawing a wooden post that is stuck into the ground	exists z500. exists z500. all x.all y.all z. ((Brown(x, z500) & Puppy(z500)) & (Wooden(y, z500) & Post(z500)) & StuckInGround(z) -> Gnawing(x, y, z))	A brown puppy is gnawing a metallic post that is stuck in the ground	exists z500. exists z500. all x.all y. ((Brown(x, z500) & Puppy(z500)) & (Metallic(y, z500) & Post(z500)) & Gnawing(x, y) -> StuckInGround(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gnawing/3, Gnawing/2.


Fatal error:  The following symbols are used with multiple arities: Gnawing/3, Gnawing/2"
