	nl_ps	fol_ps	nl_h	fol_h	label	exception
379	A white bird with a yellow beak is standing in the green grass	exists z500. exists z500. exists z500. all x. ((White(x, z500) & Bird(z500)) & (Yellow(x, z500) & Beak(z500)) -> exists y. ((Green(y, z500) & Grass(z500)) & StandingIn(x, y)))	A black bird with a yellow beak is standing in the green grass	exists z500. exists z500. exists z500. all x. ((Black(x, z500) & Bird(z500)) & (Yellow(x, z500) & Beak(z500)) -> exists y. ((Green(y, z500) & Grass(z500)) & StandingIn(x, y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: Black/1, Black/2"
380	Three people are walking across a rope and steel bridge over a river	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingAcrossRopeBridge(x) & WalkingAcrossSteelBridge(y) & WalkingAcrossRiver(z))	Three people are walking across a rope and wood bridge over a river	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingAcross(x, ropeBridge) & WalkingAcross(y, woodBridge) & WalkingAcross(z, river))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2.


Fatal error:  The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2"
381	Four people are walking on a bridge over a body of water	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingOnBridge(x, y, z, w) & OverBodyOfWater(x, y, z, w))	Several people are not walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Bridge(b) & not WalkingInLine(x, y, z, b))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/1, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/1, Bridge/0"
382	Four people are walking on a bridge over a river	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingOnBridge(x, y, z, w) & OverRiver(x, y, z, w))	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/4, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/4, Bridge/0"
383	No young child is riding a three wheeled scooter down the sidewalk	exists z500. exists z500. not exists x. ((Young(x, z500) & Child(z500)) & RidingThreeWheeledScooter(x) & (Down(x, z500) & Sidewalk(z500)))	Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars	exists x.exists y.exists z. (Hiker(x) & Hiker(y) & Hiker(z) & SittingOnMountainside(x) & SittingOnMountainside(y) & SittingOnMountainside(z) & LookingAtViewWithBinoculars(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1.


Fatal error:  The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1"
384	A black dog on a leash is walking in the water	exists z500. all x.all y. ((Black(x, z500) & Dog(z500)) & Leash(y) & OnLeash(x, y) -> WalkingInWater(x))	A little girl in a green coat and a boy holding a red sled are walking in the snow	exists z500. exists z500. exists z500. exists x. exists y. ((Little(x, z500) & Girl(z500)) & (Green(x, z500) & Coat(z500)) & Boy(y) & (Red(y, z500) & Sled(z500)) & WalkingInSnow(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2"
385	A man and a woman are sitting in front of an art gallery and are looking at a map	exists z500. all x.all y.all z. (Man(x) & Woman(y) & (Art(z, z500) & Gallery(z500)) & SittingInFrontOf(x, y, z) -> LookingAtMap(x, y, z))	A man and a woman are standing in front of an art gallery and are looking at a map	exists z500. all x.all y.all z. (Man(x) & Woman(y) & (Art(z, z500) & Gallery(z500)) & StandingInFrontOf(x, y, z) -> LookingAtMap(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Street/1, Street/2.


Fatal error:  The following symbols are used with multiple arities: Street/1, Street/2"
386	A cyclist is biking in a snowy forest in the dark	exists z500. exists x. (Cyclist(x) & Biking(x) & InSnowyForest(x) & (In(x, z500) & Dark(z500)))	A cyclist is biking in a snowy forest at night	exists x. (Cyclist(x) & Biking(x) & In(x, SnowyForest) & At(x, Night))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1.


Fatal error:  The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1"
387	A man in a white hat is touching a cardboard box	all x. (Man(x) & WearsWhiteHat(x) -> TouchesCardboardBox(x))	A young girl with a heart tank top is raising her hands as she is sliding	exists z500. exists z500. all x.all y. ((Young(x, z500) & Girl(z500)) & HeartTankTop(x) & (Raising(x, z500) & Hands(z500)) & Sliding(x) -> GirlWithHeartTankTop(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Raising/3, Raising/2.


Fatal error:  The following symbols are used with multiple arities: Raising/3, Raising/2"
388	Two children are rolling in muddy water	exists x. exists y. (Child(x) & Child(y) & RollingInMuddyWater(x) & RollingInMuddyWater(y))	A black and brown dog is eyeing a fly	exists x. (Dog(x) & Black(x) & Brown(x) & Eyeing(x, Fly))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fly/1, Fly/0.


Fatal error:  The following symbols are used with multiple arities: Fly/1, Fly/0"
389	A dog is running with a volleyball	exists x.exists y. (Dog(x) & Volleyball(y) & Running(x, y))	A dog is running with a volleyball	exists x.exists y. (Dog(x) & Volleyball(y) & Running(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0.


Fatal error:  The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0"
390	A man by a brick wall is wearing a mask around his mouth and a hair net	exists z500. all x. (Man(x) & ByBrickWall(x) -> ((Wearing(x, z500) & Mask(z500)) & WearingHairNet(x)))	A man by a brick wall is wearing a mask around his mouth and a hair net	exists z500. all x. (Man(x) & ByBrickWall(x) -> ((Wearing(x, z500) & Mask(z500)) & WearingHairNet(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Mask/1, Mask/0.


Fatal error:  The following symbols are used with multiple arities: Mask/1, Mask/0"
391	Two construction workers are sitting up on the top of a building	exists z500. exists x. exists y. ((Construction(x, z500) & Worker(z500)) & ConstructionWorker(y) & SittingOnTopOfBuilding(x) & SittingOnTopOfBuilding(y))	Two construction workers are sitting up on the side of a building	exists z500. exists x. exists y. ((Construction(x, z500) & Worker(z500)) & ConstructionWorker(y) & SittingOnBuildingSide(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Construction/1, Construction/2.


Fatal error:  The following symbols are used with multiple arities: Construction/1, Construction/2"
392	Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone	exists z500. exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAlongSidewalk(x, y, z, w) & (Green(x, z500) & Hat(z500)) & TalkingOnCellPhone(x))	A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights	exists z500. exists x. exists y. exists z. (Man(x) & Dusk(y) & Road(z) & StandingOn(x, y) & (Almost(z, z500) & Pristine(z500)) & Snowy(z) & LitByHeadlights(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Snowy/2, Snowy/1.


Fatal error:  The following symbols are used with multiple arities: Snowy/2, Snowy/1"
393	The black and white dog is running outdoors	exists z500. all x. (Dog(x) & Black(x) & White(x) -> (Runs(x, z500) & Outdoors(z500)))	The black and white dog is running in a green yard	exists z500. exists z500. exists z500. all x.all y.all z. ((Black(x, z500) & Dog(z500)) & (White(y, z500) & Dog(z500)) & (Green(z, z500) & Yard(z500)) -> RunsIn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2, Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2, Black/1, Black/2"
394	The black and white dog is running outdoors	exists z500. all x. (Dog(x) & Black(x) & White(x) -> (Runs(x, z500) & Outdoors(z500)))	The black and white dog is running outdoors	exists z500. all x. (Dog(x) & Black(x) & White(x) -> (Runs(x, z500) & Outdoors(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/2, White/1, Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: White/2, White/1, Black/2, Black/1"
395	A big brown and white spotted dog is lying on a jacket on the street	exists z500. exists z500. exists x. (Dog(x) & Big(x) & Brown(x) & (White(x, z500) & Spotted(z500)) & LyingOn(x, jacket) & (On(x, z500) & Street(z500)))	A brown puppy is gnawing a metallic post that is stuck in the ground	exists z500. exists z500. all x.all y. ((Brown(x, z500) & Puppy(z500)) & (Metallic(y, z500) & Post(z500)) & Gnawing(x, y) -> StuckInGround(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gnawing/3, Gnawing/2.


Fatal error:  The following symbols are used with multiple arities: Gnawing/3, Gnawing/2"
396	A white puppy is biting a pole	exists z500. all x.all y. ((White(x, z500) & Puppy(z500)) & Pole(y) -> Biting(x, y))	A brown puppy is biting a pole	exists x. exists y. (Puppy(x) & Pole(y) & Brown(x) & Biting(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
397	A young girl is playing on the edge of a fountain and an older woman is not watching her	exists z500. exists z500. all x.all y. ((Young(x, z500) & Girl(z500)) & Fountain(y) -> exists z. ((Older(z, z500) & Woman(z500)) & PlayingOnEdge(x, y) & not Watching(z, x)))	A girl in an orange shirt and clown makeup is standing in a park and others are looking on	exists z500. exists z500. all x.all y.all z. (Girl(x) & (Orange(x, z500) & Shirt(z500)) & (Clown(x, z500) & Makeup(z500)) & Park(y) & StandingIn(x, y) & Others(z) & LookingOn(z, x) -> GirlInOrangeShirtAnd(Clown(x, z500) & Makeup(z500)))	e	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. all x.all y.all z. (Girl(x) & (Orange(x, z500) & Shirt(z500)) & (Clown(x, z500) & Makeup(z500)) & Park(y) & StandingIn(x, y) & Others(z) & LookingOn(z, x) -> GirlInOrangeShirtAnd(Clown(x, z500) & Makeup(z500)))
                                                                                                                                                                                                                            ^"
398	A bicyclist is performing a trick over a heavily graphitized wall	exists z500. all x.all y.all z. (Bicyclist(x) & Trick(y) & Wall(z) & (Heavily(z, z500) & Graphitized(z500)) -> PerformsOver(x, y, z))	A woman is showing a small dog to an infant	exists z500. exists x. exists y. exists z. (Woman(x) & (Small(y, z500) & Dog(z500)) & Infant(z) & Shows(x, y) & To(x, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Shows/3, Shows/2.


Fatal error:  The following symbols are used with multiple arities: Shows/3, Shows/2"
399	A black and white dog is carrying a small stick on the green grass	exists z500. all x.all y.all z. (Dog(x) & BlackAndWhite(x) & Stick(y) & Small(y) & (Green(z, z500) & Grass(z500)) -> CarryingOn(x, y, z))	A girl wearing a striped shirt is running barefoot on the sandy hill	exists z500. exists z500. all x.all y.all z. (Girl(x) & (Striped(x, z500) & Shirt(z500)) & (Sandy(y, z500) & Hill(z500)) & Barefoot(x) & On(x, y) -> Run(x, z) & Hill(z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Striped/1, Striped/2.


Fatal error:  The following symbols are used with multiple arities: Striped/1, Striped/2"
400	The motorcycle racer is riding a red and black bike	exists z500. all x. ((Motorcycle(x, z500) & Racer(z500)) -> RidingRedAndBlackBike(x))	A woman is leaning on a racing motorcycle	exists z500. exists x. exists y. (Woman(x) & (Racing(y, z500) & Motorcycle(z500)) & LeaningOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Motorcycle/2, Motorcycle/1.


Fatal error:  The following symbols are used with multiple arities: Motorcycle/2, Motorcycle/1"
401	The motorcycle racer is riding a red and black bike	exists z500. all x. ((Motorcycle(x, z500) & Racer(z500)) -> RidingRedAndBlackBike(x))	A man is leaning on a racing motorcycle	exists z500. exists x. exists y. (Man(x) & (Racing(y, z500) & Motorcycle(z500)) & LeaningOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Motorcycle/2, Motorcycle/1.


Fatal error:  The following symbols are used with multiple arities: Motorcycle/2, Motorcycle/1"
402	A woman is surfing	exists x. (Woman(x) & Surfing(x))	Five adults are sitting on stone steps	exists x. exists y. exists z. exists w. exists v. (Adult(x) & Adult(y) & Adult(z) & Adult(w) & Adult(v) & SittingOnStoneSteps(x, y, z, w, v))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
403	A white and tan dog is running through the tall and green grass	exists z500. all x. (Dog(x) & White(x) & Tan(x) -> exists y. ((Tall(y, z500) & Grass(z500)) & Green(y) & RunningThrough(x, y)))	Some people are walking	exists x. (Person(x) & Walking(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Walking/2, Walking/1.


Fatal error:  The following symbols are used with multiple arities: Walking/2, Walking/1"
404	A child is smiling at the camera and swimming underwater	exists z500. exists x. (Child(x) & SmilingAtCamera(x) & (Swimming(x, z500) & Underwater(z500)))	A man is putting some food in a container	exists x. exists y. exists z. (Man(x) & Food(y) & Container(z) & PutsIn(x, y, z))	n	"Unexpected token: '&'.  Expected token ')'.
exists z500. exists z500. exists z500. all x.all y.all z. ((Young(x, z500) & Boy(z500)) & (Red(x, z500) & Swimsuit(z500)) & Blue(Kiddies(y, z500) & Pool(z500)) & JumpingInto(x, y) -> Pool(z) & KiddiesPool(z))
                                                                                                                                                  ^"
405	A child is smiling at the camera and swimming underwater	exists z500. exists x. (Child(x) & SmilingAtCamera(x) & (Swimming(x, z500) & Underwater(z500)))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
