	nl_ps	fol_ps	nl_h	fol_h	label	exception
423	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing with three dogs in the park beside the road	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)	n	"End of input found.  Expected token ')'.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & Park(x) & Park(y) & Park(z) & Park(w) & Park(v) & Road(x) & Road(y)
                                                                                                                                                                                                                           ^"
424	Five people are running with three dogs in the green field beside the road	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Dog(x) & Dog(y) & Dog(z) & Green(x) & Field(x) & GreenField(y) & GreenField(z) & Road(x) & Road(y) & Road(z))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
425	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	Five people are standing in the grass with some dogs	exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(	e	"End of input found.  Expression expected.
exists x.exists y.exists z.exists w.exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & StandingInGrass(z) & StandingInGrass(w) & StandingInGrass(v) & Dog(x) & Dog(y) & Dog(z) & Dog(
                                                                                                                                                                                                                                                   ^"
426	Five people are standing in the grass with no dogs	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & StandingInGrass(x) & StandingInGrass(y) & not Dog(z) & not Dog(w) & not Dog(v))	Five people are standing with three dogs in the green field beside the road	exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road	c	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. exists v. (Person(x) & Person(y) & Person(z) & Person(w) & Person(v) & Dog(x) & Dog(y) & Dog(z) & Dog(w) & Dog(v) & GreenField(x) & GreenField(y) & GreenField(z) & GreenField(w) & GreenField(v) & Road
                                                                                                                                                                                                                                                ^"
427	A cyclist on a yellow bike is airborne	exists x.exists y. (Cyclist(x) & Yellow(y) & Bike(y) & Airborne(x))	There is no cyclist on a yellow bike airborne	not exists x. (Cyclist(x) & Yellow(y) & Bike(y) & Airborne(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Airborne/1, Airborne/2.


Fatal error:  The following symbols are used with multiple arities: Airborne/1, Airborne/2"
428	The bicycle is being ridden by a man wearing a beret on a recreation trail	exists x. exists y. exists z. (Bicycle(x) & Man(y) & Beret(z) & Riding(y, x) & Wearing(y, z) & Recreation(x) & Trail(x))	A man is wearing a beret and is riding the bicycle on a recreation trail	exists x. (Man(x) & Wearing(x) & Beret(x) & RidingBicycleOnRecreationTrail(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wearing/2, Wearing/1.


Fatal error:  The following symbols are used with multiple arities: Wearing/2, Wearing/1"
429	People are sitting against a wall	exists x. exists y. (Person(x) & Wall(y) & SittingAgainst(x, y))	People are sitting near a wall	exists x. exists y. (Person(x) & Person(y) & SittingNear(x, y, Wall))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wall/1, Wall/0.


Fatal error:  The following symbols are used with multiple arities: Wall/1, Wall/0"
430	Rollerbladers are rolling in formation down a hill	exists x. exists y. exists z. (Rollerblader(x) & Hill(y) & RollingInFormation(x, y) & Down(x, z) & Hill(z))	Rollerbladers are not rolling in formation down a hill	exists x. (Rollerblader(x) & not RollingInFormation(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1.


Fatal error:  The following symbols are used with multiple arities: RollingInFormation/2, RollingInFormation/1"
431	People are walking across a rope bridge over a rocky stream	exists x. exists y. exists z. (Person(x) & Rope(y) & Bridge(y) & Rocky(z) & Stream(z) & WalkingAcross(x, y, z))	Three people are walking across a rope and wood bridge over a river	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingAcross(x, ropeBridge) & WalkingAcross(y, woodBridge) & WalkingAcross(z, river))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2.


Fatal error:  The following symbols are used with multiple arities: WalkingAcross/3, WalkingAcross/2"
432	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	Several people are not walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Bridge(b) & not WalkingInLine(x, y, z, b))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/1, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/1, Bridge/0"
433	Four people are sitting on a bridge over a body of water	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & Bridge(x, y, z, w) & OverWater(x, y, z, w))	Several people are walking in line across a bridge	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & WalkingInLine(x, y, z, Bridge))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bridge/4, Bridge/0.


Fatal error:  The following symbols are used with multiple arities: Bridge/4, Bridge/0"
434	Three men are sitting on a mountainside and looking at the view with a pair of binoculars	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & SittingOnMountainside(x, y, z) & LookingAtView(x, y, z) & UsingBinoculars(x, y, z))	Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars	exists x.exists y.exists z. (Hiker(x) & Hiker(y) & Hiker(z) & SittingOnMountainside(x) & SittingOnMountainside(y) & SittingOnMountainside(z) & LookingAtViewWithBinoculars(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1.


Fatal error:  The following symbols are used with multiple arities: SittingOnMountainside/3, SittingOnMountainside/1"
435	A red sled is being held by a little girl in a green coat and a boy walking in the snow	exists x.exists y.exists z. (Red(x) & Sled(x) & Little(y) & Girl(y) & Green(y) & Coat(y) & Boy(z) & WalkingInSnow(z) & Holds(y, x))	A little girl in a green coat and a boy holding a red sled are walking in the snow	exists x. exists y. (Little(x) & Girl(x) & Green(x) & Coat(x) & Boy(y) & Red(y) & Sled(y) & WalkingInSnow(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: WalkingInSnow/1, WalkingInSnow/2"
436	Two people are riding motorbikes	exists x. exists y. (Person(x) & Person(y) & Riding(x) & Motorbike(x) & RidingMotorbike(y))	Motorbikes are being ridden by two people	exists x. (Motorbike(x) & exists y.exists z. (Person(y) & Person(z) & Riding(y, x) & Riding(z, x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
437	A cyclist is biking in a snowy forest in the dark	exists x. (Cyclist(x) & Biking(x) & InSnowyForest(x) & In(x) & Dark(x))	A cyclist is biking in a snowy forest at night	exists x. (Cyclist(x) & Biking(x) & In(x, SnowyForest) & At(x, Night))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/1, In/2.


Fatal error:  The following symbols are used with multiple arities: In/1, In/2"
438	A cyclist is biking in a snowy forest at day	exists x.exists y.exists z. (Cyclist(x) & Biking(x, y) & Snowy(y) & Forest(y) & Day(z) & In(x, y, z))	A cyclist is biking in a snowy forest at night	exists x. (Cyclist(x) & Biking(x) & In(x, SnowyForest) & At(x, Night))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1.


Fatal error:  The following symbols are used with multiple arities: In/3, In/2, Biking/2, Biking/1"
439	A little kid is wearing a hat and is walking in the wet sand	exists x. (Little(x) & Kid(x) & Wearing(x) & Hat(x) & WalkingInWetSand(x))	A white hat is being worn by a boy which is running on the beach	exists x. exists y. exists z. (White(x) & Hat(x) & Boy(y) & Beach(z) & Wearing(y, x) & RunningOn(y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wearing/1, Wearing/2.


Fatal error:  The following symbols are used with multiple arities: Wearing/1, Wearing/2"
440	A young girl with a heart tank top is raising her hands as she is playing on a slide	exists x.exists y.exists z. (Young(x) & Girl(x) & HeartTankTop(x) & Slide(y) & Hands(z) & Raising(x, z, y))	A young girl with a heart tank top is raising her hands as she is sliding	exists x.exists y. (Young(x) & Girl(x) & HeartTankTop(x) & Raising(x) & Hands(x) & Sliding(x) & GirlWithHeartTankTop(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Raising/3, Raising/1.


Fatal error:  The following symbols are used with multiple arities: Raising/3, Raising/1"
441	A black and brown cat is eyeing a fly	exists x.exists y.exists z. (Cat(x) & Cat(y) & Fly(z) & Black(x) & Brown(y) & Eyeing(x, z))	A black and brown dog is eyeing a fly	exists x. (Dog(x) & Black(x) & Brown(x) & Eyeing(x, Fly))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fly/1, Fly/0.


Fatal error:  The following symbols are used with multiple arities: Fly/1, Fly/0"
442	There is no dog running with a volleyball	not exists x. (Dog(x) & Running(x) & With(x, Volleyball))	A dog is running with a volleyball	exists x.exists y. (Dog(x) & Volleyball(y) & Running(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0.


Fatal error:  The following symbols are used with multiple arities: Running/1, Running/2, Volleyball/1, Volleyball/0"
443	A man is sitting near a flower bed and is overlooking a tunnel	exists x. exists y. exists z. (Man(x) & Flower(y) & Bed(y) & Tunnel(z) & SittingNear(x, y) & Overlooking(x, z))	A woman is sitting near a flower bed and is overlooking a tunnel	exists x. (Woman(x) & SittingNearFlowerBed(x) & Overlooking(x) & Tunnel(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Overlooking/2, Overlooking/1.


Fatal error:  The following symbols are used with multiple arities: Overlooking/2, Overlooking/1"
444	A man is wearing a clear plastic cap and a mask	exists x. (Man(x) & Wearing(x, ClearPlasticCap) & Wearing(x, Mask))	A man by a brick wall is wearing a mask around his mouth and a hair net	exists x. (Man(x) & ByBrickWall(x) & (Wearing(x) & Mask(x) & WearingHairNet(x)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wearing/2, Wearing/1, Mask/1, Mask/0.


Fatal error:  The following symbols are used with multiple arities: Wearing/2, Wearing/1, Mask/1, Mask/0"
445	A man by a brick wall is wearing a mask around his mouth and a hair net	exists x. (Man(x) & ByBrickWall(x) & (Wearing(x) & Mask(x) & WearingHairNet(x)))	A man is wearing a clear plastic cap and a face mask	exists x. (Man(x) & Wearing(x, ClearPlasticCap) & Wearing(x, FaceMask))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Wearing/1, Wearing/2.


Fatal error:  The following symbols are used with multiple arities: Wearing/1, Wearing/2"
446	No dog is in the sand that is blowing in the wind	exists x. (Dog(x) & In(x) & Sand(x) & not BlowingInWind(x))	A dog is in the sand that is blowing in the wind	exists x. exists y. exists z. (Dog(x) & Sand(y) & Wind(z) & In(x, y) & BlowingIn(y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/1, In/2.


Fatal error:  The following symbols are used with multiple arities: In/1, In/2"
447	A dog is jumping high into the air in the country	exists x. (Dog(x) & Jumping(x) & High(x) & In(x) & Country(x))	A dog is jumping on a trees in the shades	exists x. exists y. exists z. (Dog(x) & Tree(y) & Shade(z) & JumpsOn(x, y) & In(x, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/1, In/2.


Fatal error:  The following symbols are used with multiple arities: In/1, In/2"
448	A big brown and white spotted dog is lying on a jacket on the street	exists x. (Dog(x) & Big(x) & Brown(x) & White(x) & Spotted(x) & LyingOn(x, jacket) & On(x) & Street(x))	A big brown and white spotted dog is lying on a cloth on the street	exists x. (Dog(x) & Big(x) & Brown(x) & White(x) & Spotted(x) & LyingOn(x, cloth) & On(x) & Street(x))	n	"'jacket' is an illegal variable name.  Constants may not be quantified.
all x. all jacket. (On(x, jacket) -> On(x, jacket))
           ^"
449	A big brown and white spotted dog is lying on a jacket on the street	exists x. (Dog(x) & Big(x) & Brown(x) & White(x) & Spotted(x) & LyingOn(x, jacket) & On(x) & Street(x))	A small brown and white spotted dog is lying on a jacket on the street	exists x. (Dog(x) & Small(x) & Brown(x) & White(x) & Spotted(x) & LyingOn(x, jacket) & On(x) & Street(x))	n	"'jacket' is an illegal variable name.  Constants may not be quantified.
all x. all jacket. (On(x, jacket) -> On(x, jacket))
           ^"
450	A brown puppy is gnawing a wooden post that is stuck into the ground	exists x.exists y.exists z. (Brown(x) & Puppy(x) & Wooden(y) & Post(y) & StuckInGround(z) & Gnawing(x, y, z))	A brown puppy is gnawing a metallic post that is stuck in the ground	exists x.exists y. (Brown(x) & Puppy(x) & Metallic(y) & Post(y) & Gnawing(x, y) & StuckInGround(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gnawing/3, Gnawing/2.


Fatal error:  The following symbols are used with multiple arities: Gnawing/3, Gnawing/2"
