	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
3344	A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle	exists x. (Man(x) & Full(x) & Gear(x) & (Wears(x) & Helmet(x) & HasSponsorLogos(x) & RidesRedSportMotorcycle(x)))	A person in a motocross uniform is wearing a helmet and rides a red motorcycle	exists x. (Person(x) & WearsMotocrossUniform(x) & (Wears(x) & Helmet(x) & RidesRedMotorcycle(x)))	n	False	False
3345	A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle	exists x.exists y.exists z. (Racer(x) & Full(x) & Gear(x) & Helmet(y) & Sponsor(y) & Logos(y) & RedSportMotorcycle(z) & WearsWithSponsors(x, y, z))	A man in a motocross uniform is wearing a helmet and rides a red motorcycle	exists x. (Man(x) & WearsMotocrossUniform(x) & (Wears(x) & Helmet(x) & RidesRedMotorcycle(x)))	e	False	False
3346	A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle	exists x.exists y.exists z. (Racer(x) & Full(x) & Gear(x) & Helmet(y) & Sponsor(y) & Logos(y) & RedSportMotorcycle(z) & WearsWithSponsors(x, y, z))	A person in a motocross uniform is wearing a helmet and rides a red motorcycle	exists x. (Person(x) & WearsMotocrossUniform(x) & (Wears(x) & Helmet(x) & RidesRedMotorcycle(x)))	n	False	False
3347	People are sitting at square tables in a red room	exists x. exists y. exists z. (Person(x) & Square(y) & Table(y) & Red(z) & Room(z) & SittingAt(x, y, z))	People are sitting at tables in a red room	exists x. exists y. (Person(x) & Table(y) & Red(z) & Room(z) & SittingAt(x, y, z))	e	False	False
3348	Several people are sitting at small tables in a light room	exists x. exists y. exists z. (Person(x) & Person(y) & Person(z) & Small(x) & Table(x) & SmallTable(y) & SmallTable(z) & Light(x) & Room(x) & LightRoom(y) & LightRoom(z))	Several people are sitting at small tables in a darkened room	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Small(x) & Table(x) & SmallTable(y) & SmallTable(z) & Darkened(x) & Room(x) & DarkenedRoom(y) & DarkenedRoom(z))	n	False	False
3349	People are sitting at square tables in a red room	exists x. exists y. exists z. (Person(x) & Square(y) & Table(y) & Red(z) & Room(z) & SittingAt(x, y, z))	Several people are sitting at little tables in a darkened room	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Little(x) & Table(x) & LittleTable(y) & LittleTable(z) & Darkened(x) & Room(x) & DarkenedRoom(y) & DarkenedRoom(z))	n	False	False
3350	Several people are sitting at small tables in a darkened room	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Small(x) & Table(x) & SmallTable(y) & SmallTable(z) & Darkened(x) & Room(x) & DarkenedRoom(y) & DarkenedRoom(z))	People are sitting at tables in a red room	exists x. exists y. (Person(x) & Table(y) & Red(z) & Room(z) & SittingAt(x, y, z))	n	False	False
3351	Several people are sitting at small tables in a darkened room	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Small(x) & Table(x) & SmallTable(y) & SmallTable(z) & Darkened(x) & Room(x) & DarkenedRoom(y) & DarkenedRoom(z))	People are sitting at square tables in a red room	exists x. exists y. exists z. (Person(x) & Square(y) & Table(y) & Red(z) & Room(z) & SittingAt(x, y, z))	n	False	False
3352	A boy is jumping off the side of a water fountain made of stone in front of a building	exists x. exists y. exists z. (Boy(x) & Water(y) & Fountain(y) & MadeOfStone(y) & Building(z) & JumpsOffSide(x, y) & InFrontOf(x, z))	A boy is jumping off the side of a stone water fountain in front of a building	exists x. exists y. exists z. (Boy(x) & StoneWaterFountain(y) & Building(z) & JumpsOffSide(x, y) & InFrontOf(x, z))	e	False	False
3353	A boy in a striped shirt is jumping in front of a water fountain	exists x.exists y. (Boy(x) & Striped(x) & Shirt(x) & Water(y) & Fountain(y) & JumpsInFrontOf(x, y))	A boy is jumping on the side of a stone water fountain in front of a building	exists x. exists y. exists z. (Boy(x) & StoneWaterFountain(y) & Building(z) & JumpsOnSideOf(x, y) & InFrontOf(x, z))	n	False	False
3354	A boy is jumping off the side of a stone water fountain in front of a building	exists x. exists y. exists z. (Boy(x) & StoneWaterFountain(y) & Building(z) & JumpsOffSide(x, y) & InFrontOf(x, z))	A boy in a striped shirt is playing in front of a water fountain	exists x.exists y. (Boy(x) & Striped(x) & Shirt(x) & Water(y) & Fountain(y) & PlayingInFrontOf(x, y))	n	False	False
3355	A boy is jumping off the side of a stone water fountain in front of a building	exists x. exists y. exists z. (Boy(x) & StoneWaterFountain(y) & Building(z) & JumpsOffSide(x, y) & InFrontOf(x, z))	A boy in a striped shirt is jumping behind a water fountain	exists x.exists y. (Boy(x) & Striped(x) & Shirt(x) & Water(y) & Fountain(y) & JumpsBehind(x, y))	n	False	False
3356	Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Light(x) & Colored(x) & Dark(y) & Colored(y) & QuicklyMovingThroughSnowyTerrain(x) & QuicklyMovingThroughSnowyTerrain(y))	Two dogs are leaping through snowy grass and rocks	exists x. exists y. (Dog(x) & Dog(y) & Leaping(x) & Leaping(y) & Snowy(x) & Grass(x) & SnowyGrass(y) & Rocks(x) & Rocks(y))	n	False	False
3357	Two dogs are jumping through snowy grass and rocks	exists x. exists y. (Dog(x) & Dog(y) & JumpingThroughSnowyGrassAndRocks(x, y))	Two large dogs, a light colored one and a dark one, are running through snowy terrain	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Light(x) & Colored(x) & Dark(y) & RunningThroughSnowyTerrain(x) & RunningThroughSnowyTerrain(y))	n	False	False
3358	There is no dog leaping through snowy grass and rocks	not exists x. (Dog(x) & Leaping(x) & Snowy(x) & Grass(x) & Rocks(x))	Two large dogs, a light colored one and a dark one, are running through snowy terrain	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Large(y) & Light(x) & Colored(x) & Dark(y) & RunningThroughSnowyTerrain(x) & RunningThroughSnowyTerrain(y))	n	False	False
3359	The young girl in blue is having fun on a slide	exists x. (Young(x) & Girl(x) & Blue(x) & HavingFunOnSlide(x))	The young girl in blue is enjoying a slide	exists x. (Young(x) & Girl(x) & Wearing(x) & Blue(x) & Enjoying(x) & Slide(x))	e	False	False
3360	A girl in blue is sliding down a green slide	exists x.exists y.exists z. (Girl(x) & Blue(x) & Green(y) & Slide(y) & Slide(z) & SlidingDown(x, y, z))	The young girl in blue is having fun on a swing	exists x. (Young(x) & Girl(x) & Blue(x) & HavingFunOnSwing(x))	n	False	False
3361	A black man is walking next to a shop in a big city	exists x. exists y. exists z. (Black(x) & Man(x) & Shop(y) & Big(z) & City(z) & WalkingNextTo(x, y, z))	A black man is walking next to a building in a big city	exists x. exists y. exists z. (Black(x) & Man(x) & Building(y) & Big(z) & City(z) & WalkingNextTo(x, y, z))	e	False	False
3362	A black man is walking next to a building in a big city	exists x. exists y. exists z. (Black(x) & Man(x) & Building(y) & Big(z) & City(z) & WalkingNextTo(x, y, z))	A man is looking into the distance and people is walking between buildings behind	exists x. exists y. exists z. (Man(x) & Distance(y) & Building(z) & (LookingInto(x, y) & WalkingBetween(x, z)))	n	False	False
3363	There is no man playing guitar next to a drummer	not exists x. (Man(x) & Playing(x) & Guitar(x) & exists y. (Drummer(y) & NextTo(x, y)))	A man is playing guitar next to a drummer	exists x. exists y. (Man(x) & Man(y) & Guitar(x) & Drum(y) & PlayingNextTo(x, y))	c	False	False
3364	A black dog is jumping off a dock into a pond	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Pond(z) & JumpsInto(x, y, z))	A black dog is jumping off a dock into water	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Water(z) & JumpsInto(x, y, z))	e	False	False
3365	A black dog is jumping off a dock into a pond	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Pond(z) & JumpsInto(x, y, z))	A black dog is jumping on a dock into a pond	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Pond(z) & JumpsOn(x, y, z))	e	False	False
3366	A black dog is jumping from a dock into the water	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Water(z) & JumpsFrom(x, y, z))	A white dog is jumping from a dock into the water	exists x.exists y.exists z. (White(x) & Dog(x) & Dock(y) & Water(z) & JumpsFrom(x, y, z))	n	False	False
3367	A black dog is jumping off a dock into water	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Water(z) & JumpsInto(x, y, z))	A black dog is jumping from a dock into the water	exists x.exists y.exists z. (Black(x) & Dog(x) & Dock(y) & Water(z) & JumpsFrom(x, y, z))	e	False	False
3368	A little girl is smiling and running out of the house	exists x. (Little(x) & Girl(x) & Smiling(x) & RunningOutOfHouse(x))	A little girl is smiling and running outside	exists x. (Little(x) & Girl(x) & Smiling(x) & Running(x) & Outside(x))	e	False	False
3369	A little girl is smiling and running out of the house	exists x. (Little(x) & Girl(x) & Smiling(x) & RunningOutOfHouse(x))	A girl in a white dress is running	exists x. (Girl(x) & WearsWhiteDress(x) & Runs(x))	n	False	False
3370	A little girl is smiling and running outside	exists x. (Little(x) & Girl(x) & Smiling(x) & Running(x) & Outside(x))	A bride in a white dress is running	exists x. (Bride(x) & WearingWhiteDress(x) & Running(x))	n	False	False
3371	A skier in black is catching a tiny bit of air	exists x. (Skier(x) & Black(x) & Catches(x) & Air(x))	A skier dressed in black is catching a tiny bit of air	exists x. (Skier(x) & DressedInBlack(x) & CatchesTinyBitOfAir(x))	e	False	False
3372	A skier in white is catching a tiny bit of air	exists x. (Skier(x) & White(x) & Catches(x) & Air(x))	A skier in black is catching a tiny bit of air	exists x. (Skier(x) & Black(x) & Catches(x) & Air(x))	n	False	False
3373	A man is skiing down a snowy mountain	exists x. exists y. (Man(x) & Snowy(y) & Mountain(y) & SkiingDown(x, y))	A man is skiing down a snowy hill	exists x. (Man(x) & Skiing(x) & DownSnowyHill(x))	n	False	False
3374	A skier dressed in black is catching a tiny bit of air	exists x. (Skier(x) & DressedInBlack(x) & CatchesTinyBitOfAir(x))	A man is skiing down a snowy hill	exists x. (Man(x) & Skiing(x) & DownSnowyHill(x))	n	False	False
3375	A man is skiing down a snowy hill	exists x. (Man(x) & Skiing(x) & DownSnowyHill(x))	A skier in white is catching a tiny bit of air	exists x. (Skier(x) & White(x) & Catches(x) & Air(x))	n	False	False
3376	A child is playing slip and slide in the grass	exists x. (Child(x) & PlayingSlipAndSlide(x))	A child is not playing slip and slide in the grass	exists x. (Child(x) & not PlayingSlipAndSlideInGrass(x))	c	False	False
3377	A child is splashing in a pool for children and other kids are playing in the background	exists x.exists y.exists z. (Child(x) & Pool(y) & Child(z) & (SplashingIn(x, y) & PlayingIn(z, y)))	A child is splashing in a pool for children and other children are playing in the background	exists x. exists y. (Child(x) & Pool(y) & SplashingIn(x, y) & exists z. (Child(z) & PlayingInBackground(z, y)))	e	False	False
3378	A child is playing slip and slide in the grass	exists x. (Child(x) & PlayingSlipAndSlide(x))	A child is splashing in a pool for children and other kids are playing in the background	exists x.exists y.exists z. (Child(x) & Pool(y) & Child(z) & (SplashingIn(x, y) & PlayingIn(z, y)))	n	False	False
3379	A child is playing slip and slide in the grass	exists x. (Child(x) & PlayingSlipAndSlide(x))	A child is splashing in a pool for children and other children are playing in the background	exists x. exists y. (Child(x) & Pool(y) & SplashingIn(x, y) & exists z. (Child(z) & PlayingInBackground(z, y)))	n	False	False
3380	Two men are looking out and binoculars are being held by one of them	exists x. exists y. (Man(x) & Man(y) & Looking(x) & Out(x) & LookingOut(y) & Binoculars(x) & not Binoculars(y))	Two men are looking out and one is holding binoculars	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & Looking(x) & Out(x) & LookingOut(y) & Holding(z) & Binoculars(z))	e	False	False
3381	Two men are standing together and one is looking through binoculars	exists x. exists y. (Man(x) & Man(y) & StandingTogether(x, y) & LookingThroughBinoculars(x))	Two men are looking out and binoculars are being held by one of them	exists x. exists y. (Man(x) & Man(y) & Looking(x) & Out(x) & LookingOut(y) & Binoculars(x) & not Binoculars(y))	e	False	False
3382	Two women are standing together and one is looking through binoculars	exists x. exists y. (Woman(x) & Woman(y) & StandingTogether(x, y) & LookingThroughBinoculars(x))	Two men are looking out and one is holding binoculars	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & Looking(x) & Out(x) & LookingOut(y) & Holding(z) & Binoculars(z))	n	False	False
3383	A motorcyclist on a bike is leaning into a sharp corner	exists x.exists y.exists z. (Motorcyclist(x) & Bike(y) & Corner(z) & Sharp(z) & LeaningInto(x, y, z) & CornerLeaning(x, y, z))	There is no motorcyclist on a bike leaning into a sharp corner	not exists x. (Motorcyclist(x) & On(x) & Bike(x) & LeaningIntoSharpCorner(x))	c	False	False
3384	A man on a motorcycle is turning around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & TurningAroundCorner(x))	A man on a motorcycle is going around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & GoingAroundCorner(x, y))	e	False	False
3385	A motorcyclist on a bike is leaning into a sharp corner	exists x.exists y.exists z. (Motorcyclist(x) & Bike(y) & Corner(z) & Sharp(z) & LeaningInto(x, y, z) & CornerLeaning(x, y, z))	A man on a motorcycle is turning around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & TurningAroundCorner(x))	e	False	False
3386	A motorcyclist on a bike is leaning into a sharp corner	exists x.exists y.exists z. (Motorcyclist(x) & Bike(y) & Corner(z) & Sharp(z) & LeaningInto(x, y, z) & CornerLeaning(x, y, z))	A woman on a motorcycle is going around a corner	exists x.exists y. (Woman(x) & Motorcycle(y) & On(x, y) & GoingAroundCorner(x, y))	n	False	False
3387	A motorcyclist on a bike is leaning into a sharp corner	exists x.exists y.exists z. (Motorcyclist(x) & Bike(y) & Corner(z) & Sharp(z) & LeaningInto(x, y, z) & CornerLeaning(x, y, z))	A man on a motorcycle is going around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & GoingAroundCorner(x, y))	n	False	False
3388	A man on a motorcycle is going around a corner	exists x.exists y. (Man(x) & Motorcycle(y) & On(x, y) & GoingAroundCorner(x, y))	A motorcyclist on a bike is leaning into a sharp corner	exists x.exists y.exists z. (Motorcyclist(x) & Bike(y) & Corner(z) & Sharp(z) & LeaningInto(x, y, z) & CornerLeaning(x, y, z))	n	False	False
3389	A man with a backwards hat is sitting on the ground	exists x. (Man(x) & WearsBackwardsHat(x) & SittingOnGround(x))	A person with a backwards hat is sitting on the ground	exists x. (Person(x) & WearsBackwardsHat(x) & SittingOnGround(x))	e	True	False
3390	A young man in a white shirt and gold and black hat is sitting with crossed legs	exists x. (Young(x) & Man(x) & WearsWhiteShirt(x) & WearsGoldAndBlackHat(x) & SitsWithCrossedLegs(x))	A young person in a white shirt and gold and black hat is sitting with crossed legs	exists x. (Young(x) & Person(x) & WearsWhiteShirt(x) & WearsGoldAndBlackHat(x) & SitsWithCrossedLegs(x))	e	True	False
3391	A young oriental girl is standing above the crowd and is playing with a pinwheel	exists x. (Oriental(x) & Girl(x) & Young(x) & (StandingAboveCrowd(x) & PlayingWithPinwheel(x)))	A young oriental girl is standing above people and is playing with a pinwheel	exists x. (Oriental(x) & Girl(x) & Young(x) & (StandingAbovePeople(x) & PlayingWithPinwheel(x)))	e	False	False
3392	A young occidental girl is standing above the crowd and is playing with a pinwheel	exists x. (YoungOccidentalGirl(x) & (StandingAboveCrowd(x) & PlayingWithPinwheel(x)))	A young oriental girl is standing above the crowd and is playing with a pinwheel	exists x. (Oriental(x) & Girl(x) & Young(x) & (StandingAboveCrowd(x) & PlayingWithPinwheel(x)))	n	False	False
3393	A young oriental girl is standing above the crowd and is playing with a pinwheel	exists x. (Oriental(x) & Girl(x) & Young(x) & (StandingAboveCrowd(x) & PlayingWithPinwheel(x)))	A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair	exists x.exists y.exists z. (Girl(x) & Blue(x) & Sweater(x) & Multicolor(y) & Toy(y) & Woman(z) & Grey(z) & Hair(z) & (Holding(x, y) & SittingOnShoulders(x, z)))	n	False	False
3394	A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair	exists x.exists y.exists z. (Girl(x) & Blue(x) & Sweater(x) & Multicolor(y) & Toy(y) & Man(z) & Grey(z) & Hair(z) & (Holding(x, y) & SittingOnShoulders(x, z)))	A young oriental girl is standing above people and is playing with a pinwheel	exists x. (Oriental(x) & Girl(x) & Young(x) & (StandingAbovePeople(x) & PlayingWithPinwheel(x)))	n	False	False
